position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
pos_C5	126.031694052	C6H6O3	Cc1occc(=O)c1O	[C][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][=C][O][Ring1][Branch2]	InChI=1S/C6H6O3/c1-4-6(8)5(7)2-3-9-4/h2-3,8H,1H3	XPCTZQVDEJYUGT-UHFFFAOYSA-N	XPCTZQVDEJYUGT-UHFFFAOYSA-N
pos_D5	154.135765196	C10H18O	C=CC(C)(O)CCC=C(C)C	[C][=C][C][Branch1][C][C][Branch1][C][O][C][C][C][=C][Branch1][C][C][C]	InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3	CDOSHBSSFJOMGT-UHFFFAOYSA-N	CDOSHBSSFJOMGT-UHFFFAOYSA-N
pos_E5	164.120115132	C11H16O	CC/C=C\CC1=C(C)CCC1=O	[C][C][/C][=C][\C][C][=C][Branch1][C][C][C][C][C][Ring1][=Branch1][=O]	InChI=1S/C11H16O/c1-3-4-5-6-10-9(2)7-8-11(10)12/h4-5H,3,6-8H2,1-2H3/b5-4-	XMLSXPIVAXONDL-PLNGDYQASA-N	Jasmone
pos_F5	154.135765196	C10H18O	CC(C)=CCC/C(C)=C\CO	[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][\C][O]	InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-	GLZPCOQZEFWAFX-YFHOEESVSA-N	Nerol
pos_G5	112.052429496	C6H8O2	C/C=C/C=C/C(=O)O	[C][/C][=C][/C][=C][/C][=Branch1][C][=O][O]	InChI=1S/C6H8O2/c1-2-3-4-5-6(7)8/h2-5H,1H3,(H,7,8)/b3-2+,5-4+	WSWCOQWTEOXDQX-MQQKCMAXSA-N	Sorbic Acid
pos_H5	166.099379688	C10H14O2	CC(C)(C)c1cc(O)ccc1O	[C][C][Branch1][C][C][Branch1][C][C][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Ring1][Branch2]	InChI=1S/C10H14O2/c1-10(2,3)8-6-7(11)4-5-9(8)12/h4-6,11-12H,1-3H3	BGNXCDMCOKJUMV-UHFFFAOYSA-N	Tert-Butylhydroquinone
pos_A6	514.220282668	C28H34O9	CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C	[C][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][C][Branch1][C][C][C][Branch2][Ring1][S][C][C][C][Branch1][C][C][C][Branch1][Branch2][C][=C][O][C][=C][Ring1][Branch1][O][C][=Branch1][C][=O][C][O][C][Ring1][Ring1][Ring1][=C][Ring2][Ring1][Ring1][C][Ring2][Ring1][S][Ring2][Ring1][Branch2][C]	InChI=1S/C28H34O9/c1-14(29)34-19-12-20(31)36-24(2,3)17-11-18(30)27(6)16(26(17,19)5)7-9-25(4)21(15-8-10-33-13-15)35-23(32)22-28(25,27)37-22/h8,10,13,16-17,19,21-22H,7,9,11-12H2,1-6H3	KPDOJFFZKAUIOE-UHFFFAOYSA-N	1-(Acetyloxy)-1,2-dihydroobacunoic acid eta-lactone
pos_B6	296.048318428	C14H14Cl2N2O	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	[C][=C][C][O][C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]	InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2	PZBPKYOVPCNPJY-UHFFFAOYSA-N	Imazalil
pos_C6	136.052429496	C8H8O2	COc1ccc(C=O)cc1	[C][O][C][=C][C][=C][Branch1][Ring1][C][=O][C][=C][Ring1][Branch2]	InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3	ZRSNZINYAWTAHE-UHFFFAOYSA-N	4-Methoxybenzaldehyde
pos_D6	148.088815004	C10H12O	CC(C)c1ccc(C=O)cc1	[C][C][Branch1][C][C][C][=C][C][=C][Branch1][Ring1][C][=O][C][=C][Ring1][Branch2]	InChI=1S/C10H12O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-8H,1-2H3	WTWBUQJHJGUZCY-UHFFFAOYSA-N	Cuminaldehyde
pos_E6	150.104465068	C10H14O	CC(C)c1ccc(CO)cc1	[C][C][Branch1][C][C][C][=C][C][=C][Branch1][Ring1][C][O][C][=C][Ring1][Branch2]	InChI=1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3	OIGWAXDAPKFNCQ-UHFFFAOYSA-N	Cuminol
pos_F6	196.14632988	C12H20O2	CC(=O)OC/C=C(\C)CCC=C(C)C	[C][C][=Branch1][C][=O][O][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C]	InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8+	HIGQPQRQIQDZMP-DHZHZOJOSA-N	HIGQPQRQIQDZMP-DHZHZOJOSA-N
pos_G6	915.519150004	C46H77NO17	CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C/C(C)=C/C1COC1OC(C)C(O)C(OC)C1OC	[C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][C][O][C][Branch1][C][C][C][Branch2][Ring2][=C][O][C][O][C][Branch1][C][C][C][Branch2][Ring1][=Branch1][O][C][C][C][Branch1][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][C][O][Ring1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][C][Ring2][Ring1][Branch1][O][C][Branch1][Ring2][C][C][=O][C][C][Branch1][C][C][C][=Branch1][C][=O][/C][=C][/C][Branch1][C][C][=C][/C][Ring2][Ring2][S][C][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][Ring1][O][C][C][Ring1][#Branch2][O][C]	InChI=1S/C46H77NO17/c1-13-33-30(22-58-45-42(57-12)41(56-11)37(52)26(5)60-45)18-23(2)14-15-31(49)24(3)19-29(16-17-48)39(25(4)32(50)20-34(51)62-33)64-44-38(53)36(47(9)10)40(27(6)61-44)63-35-21-46(8,55)43(54)28(7)59-35/h14-15,17-18,24-30,32-33,35-45,50,52-55H,13,16,19-22H2,1-12H3/b15-14+,23-18+	WBPYTXDJUQJLPQ-LLMNDNAOSA-N	WBPYTXDJUQJLPQ-LLMNDNAOSA-N
pos_H6	910.216772984	C43H42O22	O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(=O)/C(=C\C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O	[O][=C][Branch1][=C][/C][=C][/C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][Branch1][C][O][C][Branch1][C][O][Branch2][Ring1][Ring2][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][=Branch1][C][=O][/C][=Branch2][Branch1][#C][=C][\C][=C][Branch1][C][O][C][Branch1][C][O][Branch2][Ring1][Ring2][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][O][=C][Branch2][Ring1][C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring2][Ring1][#C][=O][C][Ring2][Branch1][Branch1][=O]	InChI=1S/C43H42O22/c44-14-24-30(52)32(54)34(56)40(64-24)42(62)36(58)20(28(50)26(38(42)60)22(48)11-5-16-1-7-18(46)8-2-16)13-21-29(51)27(23(49)12-6-17-3-9-19(47)10-4-17)39(61)43(63,37(21)59)41-35(57)33(55)31(53)25(15-45)65-41/h1-13,24-25,30-35,40-41,44-47,52-58,60-63H,14-15H2/b11-5+,12-6+,21-13-	WLYGSPLCNKYESI-HRYANCJSSA-N	WLYGSPLCNKYESI-HRYANCJSSA-N
pos_A7	226.156894564	C13H22O3	CCCCCC1C(=O)CCC1CC(=O)OC	[C][C][C][C][C][C][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C]	InChI=1S/C13H22O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h10-11H,3-9H2,1-2H3	KVWWIYGFBYDJQC-UHFFFAOYSA-N	KVWWIYGFBYDJQC-UHFFFAOYSA-N
pos_B7	504.169034944	C18H32O16	OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	[O][C][C][O][C][Branch2][Ring2][Branch2][O][C][C][Branch1][C][O][C][Branch1][Ring1][C][O][O][C][Ring1][Branch2][Branch1][Ring1][C][O][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring1][#C][O]	InChI=1S/C18H32O16/c19-1-5-8(23)11(26)13(28)16(30-5)32-15-10(25)7(3-21)33-18(15,4-22)34-17-14(29)12(27)9(24)6(2-20)31-17/h5-17,19-29H,1-4H2	QWIZNVHXZXRPDR-UHFFFAOYSA-N	GlyTouCan:G17361TJ
pos_C7	176.047344116	C10H8O3	COc1ccc2ccc(=O)oc2c1	[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][O][Ring1][=Branch2]	InChI=1S/C10H8O3/c1-12-8-4-2-7-3-5-10(11)13-9(7)6-8/h2-6H,1H3	LIIALPBMIOVAHH-UHFFFAOYSA-N	Methylumbelliferone
pos_D7	236.214015516	C16H28O	CC1(C)CCCC2(C)C1CCC1(C)OCCC12	[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][Ring1][Branch2][C][C][C][Branch1][C][C][O][C][C][C][Ring1][=Branch1][Ring1][O]	InChI=1S/C16H28O/c1-14(2)8-5-9-15(3)12(14)6-10-16(4)13(15)7-11-17-16/h12-13H,5-11H2,1-4H3	YPZUZOLGGMJZJO-UHFFFAOYSA-N	Cetalox
pos_E7	340.203844756	C22H28O3	CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1	[C][C][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=C][C][C][Ring1][O][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1]	InChI=1S/C22H28O3/c1-20-9-5-15(23)13-14(20)3-4-16-17(20)6-10-21(2)18(16)7-11-22(21)12-8-19(24)25-22/h3-4,13,16-18H,5-12H2,1-2H3	UJVLDDZCTMKXJK-UHFFFAOYSA-N	Phanurane
pos_F7	228.042258736	C13H8O4	O=c1oc2cc(O)ccc2c2ccc(O)cc12	[O][=C][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][S][Ring1][#Branch1]	InChI=1S/C13H8O4/c14-7-1-3-9-10-4-2-8(15)6-12(10)17-13(16)11(9)5-7/h1-6,14-15H	RIUPLDUFZCXCHM-UHFFFAOYSA-N	Urolithin A
pos_G7	166.135765196	C11H18O	CCCCCC1=C(C)CCC1=O	[C][C][C][C][C][C][=C][Branch1][C][C][C][C][C][Ring1][=Branch1][=O]	InChI=1S/C11H18O/c1-3-4-5-6-10-9(2)7-8-11(10)12/h3-8H2,1-2H3	YCIXWYOBMVNGTB-UHFFFAOYSA-N	Dihydrojasmone
pos_H7	168.042258736	C8H8O4	COc1cc(C(=O)O)ccc1O	[C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#Branch2]	InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)	WKOLLVMJNQIZCI-UHFFFAOYSA-N	Vanillic Acid
pos_A8	222.198365452	C15H26O	C=CC(C)(O)CC/C=C(\C)CCC=C(C)C	[C][=C][C][Branch1][C][C][Branch1][C][O][C][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C]	InChI=1S/C15H26O/c1-6-15(5,16)12-8-11-14(4)10-7-9-13(2)3/h6,9,11,16H,1,7-8,10,12H2,2-5H3/b14-11+	FQTLCLSUCSAZDY-SDNWHVSQSA-N	Nerolidol
pos_B8	310.287180456	C20H38O2	CCCCCCCC/C=C\CCCCCCCC(=O)OCC	[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C]	InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-	LVGKNOAMLMIIKO-QXMHVHEDSA-N	Ethyl Oleate
pos_C8	156.15141526	C10H20O	CCCCCCCCCC=O	[C][C][C][C][C][C][C][C][C][C][=O]	InChI=1S/C10H20O/c1-2-3-4-5-6-7-8-9-10-11/h10H,2-9H2,1H3	KSMVZQYAVGTKIV-UHFFFAOYSA-N	Decanal
pos_D8	154.135765196	C10H18O	CC12CCC(C1)C(C)(C)C2O	[C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][Branch1][C][C][Branch1][C][C][C][Ring1][=Branch2][O]	InChI=1S/C10H18O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7-8,11H,4-6H2,1-3H3	IAIHUHQCLTYTSF-UHFFFAOYSA-N	Fenchol
pos_E8	154.135765196	C10H18O	CC(C)C12CCC(C)(CC1)O2	[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][O][Ring1][Branch2]	InChI=1S/C10H18O/c1-8(2)10-6-4-9(3,11-10)5-7-10/h8H,4-7H2,1-3H3	RFFOTVCVTJUTAD-UHFFFAOYSA-N	1,4-Cineole
pos_F8	346.126382284	C15H22O9	OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12	[O][C][C][=C][C][Branch1][C][O][C][C][=C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][Ring1][=Branch1][Ring2][Ring1][C]	InChI=1S/C15H22O9/c16-4-6-3-8(18)7-1-2-22-14(10(6)7)24-15-13(21)12(20)11(19)9(5-17)23-15/h1-3,7-21H,4-5H2	RJWJHRPNHPHBRN-UHFFFAOYSA-N	Rhinanthin
pos_G8	390.116211524	C16H22O11	O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC2(O)CO	[O][=C][Branch1][C][O][C][=C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][C][Ring2][Ring1][C][C][=C][C][Ring1][Branch1][Branch1][C][O][C][O]	InChI=1S/C16H22O11/c17-3-8-10(19)11(20)12(21)15(26-8)27-14-9-6(1-2-16(9,24)5-18)7(4-25-14)13(22)23/h1-2,4,6,8-12,14-15,17-21,24H,3,5H2,(H,22,23)	HPWWQPXTUDMRBI-UHFFFAOYSA-N	Monotropeine
pos_H8	109.052763844	C6H7NO	Nc1ccc(O)cc1	[N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2	PLIKAWJENQZMHA-UHFFFAOYSA-N	4-Aminophenol
pos_A9	174.031694052	C10H6O3	O=C1C=CC(=O)c2c(O)cccc21	[O][=C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O]	InChI=1S/C10H6O3/c11-7-4-5-9(13)10-6(7)2-1-3-8(10)12/h1-5,12H	KQPYUDDGWXQXHS-UHFFFAOYSA-N	Juglone
pos_B9	270.05282342	C15H10O5	O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	[O][=C][C][Branch1][C][O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Ring1][=N][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2]	InChI=1S/C15H10O5/c16-9-6-10(17)12-11(7-9)20-15(14(19)13(12)18)8-4-2-1-3-5-8/h1-7,16-17,19H	VCCRNZQBSJXYJD-UHFFFAOYSA-N	Galangin
pos_C9	154.135765196	C10H18O	CC(C)=CCC/C(C)=C/CO	[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][O]	InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+	GLZPCOQZEFWAFX-JXMROGBWSA-N	Geraniol
pos_D9	278.188194692	C17H26O3	CCCCCCCC(=O)CCc1ccc(O)c(OC)c1	[C][C][C][C][C][C][C][C][=Branch1][C][=O][C][C][C][=C][C][=C][Branch1][C][O][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2]	InChI=1S/C17H26O3/c1-3-4-5-6-7-8-15(18)11-9-14-10-12-16(19)17(13-14)20-2/h10,12-13,19H,3-9,11H2,1-2H3	CZNLTCTYLMYLHL-UHFFFAOYSA-N	CZNLTCTYLMYLHL-UHFFFAOYSA-N
pos_E9	150.06807956	C9H10O2	CC(=O)OCc1ccccc1	[C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3	QUKGYYKBILRGFE-UHFFFAOYSA-N	QUKGYYKBILRGFE-UHFFFAOYSA-N
pos_F9	176.083729624	C11H12O2	CC(=O)OC/C=C/c1ccccc1	[C][C][=Branch1][C][=O][O][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C11H12O2/c1-10(12)13-9-5-8-11-6-3-2-4-7-11/h2-8H,9H2,1H3/b8-5+	WJSDHUCWMSHDCR-VMPITWQZSA-N	Cinnamyl Acetate
pos_G9	154.135765196	C10H18O	CC(C)=CCCC(C)CC=O	[C][C][Branch1][C][C][=C][C][C][C][Branch1][C][C][C][C][=O]	InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,8,10H,4,6-7H2,1-3H3	NEHNMFOYXAPHSD-UHFFFAOYSA-N	Citronellal
pos_H9	164.047344116	C9H8O3	O=C(O)/C=C/c1cccc(O)c1	[O][=C][Branch1][C][O][/C][=C][/C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1]	InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+	KKSDGJDHHZEWEP-SNAWJCMRSA-N	3-coumaric acid, (E)-
pos_A10	136.125200512	C10H16	CC1=CCC2C(C1)C2(C)C	[C][C][=C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][Ring2][Branch1][C][C][C]	InChI=1S/C10H16/c1-7-4-5-8-9(6-7)10(8,2)3/h4,8-9H,5-6H2,1-3H3	BQOFWKZOCNGFEC-UHFFFAOYSA-N	BQOFWKZOCNGFEC-UHFFFAOYSA-N
pos_B10	136.125200512	C10H16	CC1=CCC2CC1C2(C)C	[C][C][=C][C][C][C][C][Ring1][=Branch1][C][Ring1][Ring2][Branch1][C][C][C]	InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h4,8-9H,5-6H2,1-3H3	GRWFGVWFFZKLTI-UHFFFAOYSA-N	GRWFGVWFFZKLTI-UHFFFAOYSA-N
pos_C10	126.031694052	C6H6O3	COC(=O)c1ccco1	[C][O][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1]	InChI=1S/C6H6O3/c1-8-6(7)5-3-2-4-9-5/h2-4H,1H3	HDJLSECJEQSPKW-UHFFFAOYSA-N	HDJLSECJEQSPKW-UHFFFAOYSA-N
pos_D10	443.23291927209	C28H31N2O3+	CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1	[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][S][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Ring1][=Branch2][=C][C][=C][C][=Branch1][Branch2][=N+1][Branch1][Ring1][C][C][C][C][C][=C][Ring1][O][O][Ring2][Ring1][#Branch2]	InChI=1S/C28H30N2O3/c1-5-29(6-2)19-13-15-23-25(17-19)33-26-18-20(30(7-3)8-4)14-16-24(26)27(23)21-11-9-10-12-22(21)28(31)32/h9-18H,5-8H2,1-4H3/p+1	CVAVMIODJQHEEH-UHFFFAOYSA-O	Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-
pos_E10	326.130028184	C15H22N2O4S	CC(O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	[C][C][Branch1][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1]	InChI=1S/C15H22N2O4S/c1-11(18)12-7-9-14(10-8-12)22(20,21)17-15(19)16-13-5-3-2-4-6-13/h7-11,13,18H,2-6H2,1H3,(H2,16,17,19)	VQDAEOYLIBGCHE-UHFFFAOYSA-N	Hydroxyhexamide
pos_F10	178.099379688	C11H14O2	C=CCc1ccc(OC)c(OC)c1	[C][=C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2]	InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3	ZYEMGPIYFIJGTP-UHFFFAOYSA-N	Methyleugenol
pos_G10	298.287180456	C19H38O2	CCCCCCCCCCCCCCCCCC(=O)OC	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]	InChI=1S/C19H38O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h3-18H2,1-2H3	HPEUJPJOZXNMSJ-UHFFFAOYSA-N	Methyl Stearate
pos_H10	294.255880328	C19H34O2	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC	[C][C][C][C][C][/C][=C][\C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]	InChI=1S/C19H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h7-8,10-11H,3-6,9,12-18H2,1-2H3/b8-7-,11-10-	WTTJVINHCBCLGX-NQLNTKRDSA-N	Methyl linoleate
pos_A11	134.07316494	C9H10O	OC/C=C/c1ccccc1	[O][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2/b7-4+	OOCCDEMITAIZTP-QPJJXVBHSA-N	Cinnamyl Alcohol
pos_B11	222.089208928	C12H14O4	CCCCOC(=O)c1ccccc1C(=O)O	[C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Ring1][=Branch2]	InChI=1S/C12H14O4/c1-2-3-8-16-12(15)10-7-5-4-6-9(10)11(13)14/h4-7H,2-3,8H2,1H3,(H,13,14)	YZBOVSFWWNVKRJ-UHFFFAOYSA-N	Monobutyl phthalate
pos_C11	198.161979944	C12H22O2	CC(=O)OCCC(C)CCC=C(C)C	[C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][C][=C][Branch1][C][C][C]	InChI=1S/C12H22O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,11H,5,7-9H2,1-4H3	JOZKFWLRHCDGJA-UHFFFAOYSA-N	Citronellyl Acetate
pos_D11	152.083729624	C9H12O2	OCCCc1ccc(O)cc1	[O][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C9H12O2/c10-7-1-2-8-3-5-9(11)6-4-8/h3-6,10-11H,1-2,7H2	NJCVPQRHRKYSAZ-UHFFFAOYSA-N	3-(4-Hydroxyphenyl)propanol
pos_E11	416.3079159	C30H40O	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1	[C][C][=C][Branch2][Ring1][#C][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][=C][Branch1][C][C][/C][=C][/C][=C][Branch1][C][\C][C][=O][C][Branch1][C][C][Branch1][C][C][C][C][C][Ring2][Ring1][=C]	InChI=1S/C30H40O/c1-24(13-8-9-14-25(2)16-11-18-27(4)23-31)15-10-17-26(3)20-21-29-28(5)19-12-22-30(29,6)7/h8-11,13-18,20-21,23H,12,19,22H2,1-7H3/b9-8+,15-10+,16-11+,21-20+,24-13+,25-14+,26-17+,27-18+	DFMMVLFMMAQXHZ-DOKBYWHISA-N	beta-apo-8'-CAROTENAL
pos_F11	238.099379688	C16H14O2	COc1ccc(C(=O)/C=C/c2ccccc2)cc1	[C][O][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S]	InChI=1S/C16H14O2/c1-18-15-10-8-14(9-11-15)16(17)12-7-13-5-3-2-4-6-13/h2-12H,1H3/b12-7+	KJHHAPASNNVTSN-KPKJPENVSA-N	4'-Methoxychalcone
pos_G11	218.167065324	C15H22O	C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1	[C][/C][=C][\C][C][Branch1][C][C][Branch1][C][C][/C][=C][/C][=Branch1][C][=O][/C][Branch1][C][C][=C][/C][C][Ring1][#C]	InChI=1S/C15H22O/c1-12-6-5-7-13(2)14(16)9-11-15(3,4)10-8-12/h7-9,11H,5-6,10H2,1-4H3/b11-9+,12-8+,13-7+	GIHNTRQPEMKFKO-SKTNYSRSSA-N	Zerumbone
pos_H11	142.099379688	C8H14O2	O=C(O)CC1CCCCC1	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][Ring1][=Branch1]	InChI=1S/C8H14O2/c9-8(10)6-7-4-2-1-3-5-7/h7H,1-6H2,(H,9,10)	LJOODBDWMQKMFB-UHFFFAOYSA-N	Cyclohexaneacetic acid
pos_A2	130.06299418	C6H10O3	CCOC(=O)CC(C)=O	[C][C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][=O]	InChI=1S/C6H10O3/c1-3-9-6(8)4-5(2)7/h3-4H2,1-2H3	XYIBRDXRRQCHLP-UHFFFAOYSA-N	Ethyl Acetoacetate
